storm_id,year,name,iso_time,nature,latitude,longitude,wmo_wind(knots),wmo_pressure(mb),wmo_agency,dist2land(km),landfall(km),usa_lat,usa_lon,usa_status,usa_wind,usa_pres,storm_category,sea_height(ft),storm_speed(knots),storm_direction(degrees)
1854259N24266,1854,NOT_NAMED,1854-09-20 18:00:00,TS,30.6,-92.6,,,,0,0.0,,,,,,-1.0,,2,90
1854259N24266,1854,NOT_NAMED,1854-09-20 21:00:00,TS,30.6,-92.5,,,,0,0.0,,,,,,-1.0,,2,90
1854259N24266,1854,NOT_NAMED,1854-09-21 00:00:00,TS,30.6,-92.4,,,,0,0.0,,,,,,-1.0,,2,90
1854259N24266,1854,NOT_NAMED,1854-09-21 03:00:00,TS,30.6,-92.3,,,,0,0.0,,,,,,-1.0,,2,90
1854259N24266,1854,NOT_NAMED,1854-09-21 06:00:00,TS,30.6,-92.2,,,,0,0.0,,,,,,-1.0,,2,90
1854259N24266,1854,NOT_NAMED,1854-09-21 09:00:00,TS,30.6,-92.1,,,,0,0.0,,,,,,-1.0,,2,90
1855215N30272,1855,NOT_NAMED,1855-08-05 09:00:00,TS,30.2,-89.4,,,,9,0.0,,,,,,-1.0,,2,270
1855215N30272,1855,NOT_NAMED,1855-08-05 12:00:00,TS,30.2,-89.5,,,,0,0.0,,,,,,-1.0,,2,268
1855215N30272,1855,NOT_NAMED,1855-08-05 15:00:00,TS,30.1925,-89.6,,,,0,0.0,,,,,,-1.0,,2,270
1855215N30272,1855,NOT_NAMED,1855-08-05 18:00:00,TS,30.2,-89.7,,,,0,0.0,,,,,,-1.0,,2,288
1855215N30272,1855,NOT_NAMED,1855-08-05 21:00:00,TS,30.25,-89.8,,,,9,0.0,,,,,,-1.0,,2,300
1855215N30272,1855,NOT_NAMED,1855-08-06 00:00:00,TS,30.3,-89.9,,,,0,0.0,,,,,,-1.0,,2,288
1855215N30272,1855,NOT_NAMED,1855-08-06 09:00:00,TS,30.3,-90.215,,,,9,0.0,,,,,,-1.0,,2,270
1855215N30272,1855,NOT_NAMED,1855-08-06 12:00:00,TS,30.3,-90.3,,,,0,0.0,,,,,,-1.0,,1,265
1855215N30272,1855,NOT_NAMED,1855-08-06 15:00:00,TS,30.2925,-90.3075,,,,0,0.0,,,,,,-1.0,,0,0
1855215N30272,1855,NOT_NAMED,1855-08-06 18:00:00,TS,30.3,-90.3,,,,0,0.0,,,,,,-1.0,,1,333
1855215N30272,1855,NOT_NAMED,1855-08-06 21:00:00,TS,30.3425,-90.3275,,,,0,0.0,,,,,,-1.0,,1,320
1855215N30272,1855,NOT_NAMED,1855-08-07 00:00:00,TS,30.4,-90.4,,,,0,0.0,,,,,,-1.0,,2,302
1855215N30272,1855,NOT_NAMED,1855-08-07 03:00:00,TS,30.4526,-90.5325,,,,0,0.0,,,,,,-1.0,,3,291
1855236N12304,1855,NOT_NAMED,1855-08-31 12:00:00,TS,29.0,-89.0,,,,9,0.0,,,,,,,,13,306
1855236N12304,1855,NOT_NAMED,1855-08-31 15:00:00,TS,29.3998,-89.6076,,,,0,0.0,,,,,,,,13,307
1855236N12304,1855,NOT_NAMED,1855-08-31 18:00:00,TS,29.8,-90.2,,,,0,0.0,,,,,,,,13,306
1855236N12304,1855,NOT_NAMED,1855-08-31 21:00:00,TS,30.1501,-90.7953,,,,0,0.0,,,,,,,,12,306
1855236N12304,1855,NOT_NAMED,1855-09-01 00:00:00,TS,30.5,-91.3,,,,0,0.0,,,,,,,,10,316
1855236N12304,1855,NOT_NAMED,1855-09-01 03:00:00,TS,30.8996,-91.638,,,,0,0.0,,,,,,,,10,327
1855236N12304,1855,NOT_NAMED,1855-09-01 06:00:00,TS,31.3,-91.9,,,,0,0.0,,,,,,,,9,328
1855236N12304,1855,NOT_NAMED,1855-09-01 09:00:00,TS,31.6628,-92.1869,,,,0,0.0,,,,,,,,9,324
1855252N20274,1855,NOT_NAMED,1855-09-16 00:00:00,TS,28.9667,-89.3333,110,,hurdat_atl,11,0.0,28.8000,-89.5000,hurricane,110,,3.0,,7,354
1855252N20274,1855,NOT_NAMED,1855-09-16 03:00:00,TS,29.3142,-89.3666,110,,hurdat_atl,0,0.0,29.2000,-89.5000,hurricane,110,,3.0,,7,355
1855252N20274,1855,NOT_NAMED,1855-09-16 06:00:00,TS,29.6667,-89.4,110,,hurdat_atl,0,0.0,29.6000,-89.5000,hurricane,110,,3.0,,6,360
1855252N20274,1855,NOT_NAMED,1855-09-16 12:00:00,TS,30.2333,-89.3667,100,,hurdat_atl,9,0.0,30.2000,-89.4000,hurricane,100,,3.0,,6,6
1855252N20274,1855,NOT_NAMED,1855-09-16 15:00:00,TS,30.5467,-89.3217,,,,0,0.0,30.5700,-89.2650,hurricane,85,,2.0,,7,8
1855252N20274,1855,NOT_NAMED,1855-09-16 18:00:00,TS,30.9,-89.2667,70,,hurdat_atl,0,0.0,31.0000,-89.1000,hurricane,70,,1.0,,8,6
1855252N20274,1855,NOT_NAMED,1855-09-16 21:00:00,TS,31.3066,-89.224,,,,0,0.0,31.4849,-88.9647,hurricane,60,,0.0,,8,2
1855252N20274,1855,NOT_NAMED,1855-09-17 00:00:00,TS,31.68,-89.24,50,,hurdat_atl,0,0.0,32.0000,-88.8000,tropical storm,50,,0.0,,7,352
1855252N20274,1855,NOT_NAMED,1855-09-17 03:00:00,TS,31.9526,-89.3317,,,,0,0.0,32.5052,-88.5707,tropical storm,45,,0.0,,5,335
1855252N20274,1855,NOT_NAMED,1855-09-17 06:00:00,TS,32.16,-89.5,40,,hurdat_atl,0,0.0,33.0000,-88.3000,tropical storm,40,,0.0,,10,263
1855252N20274,1855,NOT_NAMED,1855-09-17 09:00:00,TS,31.8375,-90.5023,,,,0,0.0,,,tropical storm,,,-1.0,,10,267
1856221N25277,1856,NOT_NAMED,1856-08-10 15:00:00,TS,28.9308,-90.8151,,,,24,0.0,28.9499,-90.8151,hurricane,130,,4.0,,7,312
1856221N25277,1856,NOT_NAMED,1856-08-10 18:00:00,TS,29.1667,-91.1,130,934,hurdat_atl,0,0.0,29.2000,-91.1000,hurricane,130,934,4.0,,7,315
1856221N25277,1856,NOT_NAMED,1856-08-10 21:00:00,TS,29.41,-91.37,,,,9,0.0,29.4650,-91.3799,hurricane,120,,4.0,,6,317
1856221N25277,1856,NOT_NAMED,1856-08-11 00:00:00,TS,29.6333,-91.6,110,,hurdat_atl,0,0.0,29.7000,-91.6000,hurricane,110,,3.0,,5,318
1856221N25277,1856,NOT_NAMED,1856-08-11 03:00:00,TS,29.81,-91.7868,,,,0,0.0,29.8649,-91.7302,hurricane,95,,2.0,,4,319
1856221N25277,1856,NOT_NAMED,1856-08-11 06:00:00,TS,29.9667,-91.9333,80,,hurdat_atl,0,0.0,30.0000,-91.8000,hurricane,80,,1.0,,4,322
1856221N25277,1856,NOT_NAMED,1856-08-11 09:00:00,TS,30.1358,-92.08,,,,0,0.0,30.1500,-91.8725,hurricane,70,,1.0,,4,329
1856221N25277,1856,NOT_NAMED,1856-08-11 12:00:00,TS,30.3,-92.1667,60,,hurdat_atl,0,0.0,30.3000,-91.9000,tropical storm,60,,0.0,,3,348
1856221N25277,1856,NOT_NAMED,1856-08-11 15:00:00,TS,30.4525,-92.1609,,,,0,0.0,30.4500,-91.8725,tropical storm,55,,0.0,,3,9
1856221N25277,1856,NOT_NAMED,1856-08-11 18:00:00,TS,30.6,-92.1,50,,hurdat_atl,0,0.0,30.6000,-91.8000,tropical storm,50,,0.0,,3,17
1856221N25277,1856,NOT_NAMED,1856-08-11 21:00:00,TS,30.7449,-92.0582,,,,0,0.0,30.7424,-91.7373,tropical storm,45,,0.0,,3,9
1856221N25277,1856,NOT_NAMED,1856-08-12 00:00:00,TS,30.9,-92.04,40,,hurdat_atl,0,0.0,30.9000,-91.6000,tropical storm,40,,0.0,,3,8
1856221N25277,1856,NOT_NAMED,1856-08-12 03:00:00,TS,31.0701,-92.019,,,,0,0.0,31.0903,-91.3379,tropical storm,40,,0.0,,3,347
1856221N25277,1856,NOT_NAMED,1856-08-12 06:00:00,TS,31.2333,-92.1333,40,,hurdat_atl,0,0.0,31.3000,-91.0000,tropical storm,40,,0.0,,7,297
1856221N25277,1856,NOT_NAMED,1856-08-12 09:00:00,TS,31.365,-92.7075,,,,0,0.0,,,tropical storm,,,-1.0,,6,299
1856221N25277,1856,NOT_NAMED,1856-08-12 12:00:00,TS,31.5,-92.7,,,,0,0.0,,,,,,-1.0,,2,13
1856221N25277,1856,NOT_NAMED,1856-08-12 15:00:00,TS,31.565,-92.6575,,,,0,0.0,,,,,,-1.0,,1,40
1856221N25277,1856,NOT_NAMED,1856-08-12 18:00:00,TS,31.6,-92.6,,,,0,0.0,,,,,,-1.0,,1,49
1856221N25277,1856,NOT_NAMED,1856-08-12 21:00:00,TS,31.6425,-92.55,,,,0,0.0,,,,,,-1.0,,1,40
1856221N25277,1856,NOT_NAMED,1856-08-13 00:00:00,TS,31.7,-92.5,,,,0,0.0,,,,,,-1.0,,2,30
1856221N25277,1856,NOT_NAMED,1856-08-13 03:00:00,TS,31.8,-92.45,,,,0,0.0,,,,,,-1.0,,2,25
1856221N25277,1856,NOT_NAMED,1856-08-13 06:00:00,TS,31.9,-92.4,,,,0,0.0,,,,,,-1.0,,2,20
1856221N25277,1856,NOT_NAMED,1856-08-13 09:00:00,TS,31.9574,-92.3799,,,,0,0.0,,,,,,-1.0,,1,40
1856221N25277,1856,NOT_NAMED,1856-08-13 12:00:00,TS,32.0,-92.3,,,,0,0.0,,,,,,-1.0,,3,70
1856221N25277,1856,NOT_NAMED,1856-08-13 15:00:00,TS,32.0501,-92.08,,,,0,0.0,,,,,,-1.0,,4,77
1856221N25277,1856,NOT_NAMED,1856-08-13 18:00:00,TS,32.1,-91.8,,,,0,0.0,,,,,,-1.0,,5,77
1856221N25277,1856,NOT_NAMED,1856-08-13 21:00:00,TS,32.1574,-91.55,,,,0,0.0,,,,,,-1.0,,4,77
1856221N25277,1856,NOT_NAMED,1856-08-14 00:00:00,TS,32.2,-91.3,,,,0,0.0,,,,,,-1.0,,4,84
1856221N25277,1856,NOT_NAMED,1856-08-14 03:00:00,TS,32.2,-91.0499,,,,0,0.0,,,,,,-1.0,,4,90
1856221N25277,1856,NOT_NAMED,1856-08-14 06:00:00,TS,32.2,-90.8,,,,0,0.0,,,,,,-1.0,,4,85
1856221N25277,1856,NOT_NAMED,1856-08-14 09:00:00,TS,32.2376,-90.5502,,,,0,0.0,,,,,,-1.0,,4,77
1856232N33285,1856,NOT_NAMED,1856-08-19 11:00:00,TS,34.8,-76.4,50,,hurdat_atl,9,0.0,34.8000,-76.4000,tropical storm,50,,0.0,,13,339
1856232N33285,1856,NOT_NAMED,1856-08-19 12:00:00,TS,35.0,-76.5,50,,hurdat_atl,0,0.0,35.0000,-76.5000,tropical storm,50,,0.0,,11,352
1856232N33285,1856,NOT_NAMED,1856-08-19 15:00:00,TS,35.527,-76.5147,,,,0,0.0,35.5270,-76.5147,tropical storm,50,,0.0,,10,9
1856232N33285,1856,NOT_NAMED,1856-08-19 18:00:00,TS,36.0,-76.3,50,,hurdat_atl,11,0.0,36.0000,-76.3000,tropical storm,50,,0.0,,10,15
1856232N33285,1856,NOT_NAMED,1856-08-19 21:00:00,TS,36.4998,-76.1869,,,,0,0.0,36.4998,-76.1869,tropical storm,50,,0.0,,10,14
1856232N33285,1856,NOT_NAMED,1856-08-20 00:00:00,TS,37.0,-76.0,50,,hurdat_atl,14,0.0,37.0000,-76.0000,tropical storm,50,,0.0,,11,21
1856232N33285,1856,NOT_NAMED,1856-08-20 03:00:00,TS,37.4999,-75.7022,,,,0,0.0,37.4999,-75.7022,tropical storm,50,,0.0,,11,29
1856232N33285,1856,NOT_NAMED,1856-08-20 06:00:00,TS,38.0,-75.3,50,,hurdat_atl,8,0.0,38.0000,-75.3000,tropical storm,50,,0.0,,12,34
1856235N13302,1856,NOT_NAMED,1856-08-31 06:00:00,TS,30.1333,-85.9333,90,,hurdat_atl,11,0.0,30.2000,-85.9000,hurricane,90,,2.0,,12,34
1856235N13302,1856,NOT_NAMED,1856-08-31 09:00:00,TS,30.5902,-85.5161,,,,0,0.0,30.6647,-85.4088,hurricane,80,,1.0,,12,43
1856235N13302,1856,NOT_NAMED,1856-08-31 12:00:00,TS,31.0333,-84.9667,70,,hurdat_atl,0,0.0,31.1000,-84.8000,hurricane,70,,1.0,,15,48
1856235N13302,1856,NOT_NAMED,1856-08-31 15:00:00,TS,31.5769,-84.2198,,,,0,0.0,31.6573,-84.0952,hurricane,65,,1.0,,17,52
1856235N13302,1856,NOT_NAMED,1856-08-31 18:00:00,TS,32.1,-83.3667,60,,hurdat_atl,0,0.0,32.2000,-83.3000,tropical storm,60,,0.0,,17,57
1856235N13302,1856,NOT_NAMED,1856-08-31 21:00:00,TS,32.4976,-82.5467,,,,0,0.0,32.6067,-82.4855,tropical storm,55,,0.0,,16,61
1856235N13302,1856,NOT_NAMED,1856-09-01 00:00:00,TS,32.8667,-81.7,50,,hurdat_atl,0,0.0,33.0000,-81.6000,tropical storm,50,,0.0,,17,61
1856235N13302,1856,NOT_NAMED,1856-09-01 03:00:00,TS,33.3074,-80.7953,,,,0,0.0,33.5077,-80.6008,tropical storm,50,,0.0,,17,60
1856235N13302,1856,NOT_NAMED,1856-09-01 06:00:00,TS,33.7333,-79.9,50,,hurdat_atl,0,0.0,34.0000,-79.6000,tropical storm,50,,0.0,,16,61
1856235N13302,1856,NOT_NAMED,1856-09-01 09:00:00,TS,34.0773,-79.1255,,,,0,0.0,34.3623,-78.7920,tropical storm,50,,0.0,,15,63
1856235N13302,1856,NOT_NAMED,1856-09-01 12:00:00,TS,34.4,-78.3,50,,hurdat_atl,0,0.0,34.7000,-77.9000,tropical storm,50,,0.0,,18,66
1856235N13302,1856,NOT_NAMED,1856-09-01 15:00:00,TS,34.8107,-77.146,,,,0,0.0,35.0933,-76.6600,tropical storm,50,,0.0,,22,67
1856246N35284,1856,NOT_NAMED,1856-09-02 00:00:00,TS,34.8,-76.5,,,,0,0.0,,,,,,-1.0,,11,62
1857174N26274,1857,NOT_NAMED,1857-06-24 18:00:00,TS,29.1,-88.9,,,,9,0.0,,,,,,-1.0,,10,292
1857174N26274,1857,NOT_NAMED,1857-06-24 21:00:00,TS,29.2999,-89.3924,,,,0,0.0,,,,,,-1.0,,10,295
1857174N26274,1857,NOT_NAMED,1857-06-25 00:00:00,TS,29.5,-89.9,,,,0,0.0,,,,,,-1.0,,10,292
1857174N26274,1857,NOT_NAMED,1857-06-25 03:00:00,TS,29.6574,-90.4077,,,,0,0.0,,,,,,-1.0,,9,289
1857174N26274,1857,NOT_NAMED,1857-06-25 06:00:00,TS,29.8,-90.9,,,,0,0.0,,,,,,-1.0,,9,289
1857174N26274,1857,NOT_NAMED,1857-06-25 09:00:00,TS,29.9477,-91.3597,,,,0,0.0,,,,,,-1.0,,8,291
1857185N25277,1857,NOT_NAMED,1857-07-04 12:00:00,TS,25.0,-80.7,,,,11,0.0,,,,,,-1.0,,8,40
1857185N25277,1857,NOT_NAMED,1857-07-04 15:00:00,TS,25.3398,-80.4923,,,,0,0.0,,,,,,-1.0,,8,21
1857229N16276,1857,NOT_NAMED,1857-08-22 18:00:00,TS,25.8,-82.0,,,,32,0.0,,,,,,-1.0,,10,69
1857229N16276,1857,NOT_NAMED,1857-08-22 21:00:00,TS,25.9498,-81.4997,,,,0,0.0,,,,,,-1.0,,9,72
1857229N16276,1857,NOT_NAMED,1857-08-23 00:00:00,TS,26.1,-81.0,,,,0,0.0,,,,,,-1.0,,10,69
1857229N16276,1857,NOT_NAMED,1857-08-23 03:00:00,TS,26.2998,-80.5,,,,0,0.0,,,,,,-1.0,,10,66
1857249N27286,1857,NOT_NAMED,1857-09-13 06:00:00,TS,34.4,-77.4333,80,,hurdat_atl,11,0.0,34.5000,-77.5000,hurricane,80,,1.0,,7,35
1857249N27286,1857,NOT_NAMED,1857-09-13 09:00:00,TS,34.6357,-77.2238,,,,9,0.0,34.6998,-77.3070,hurricane,75,,1.0,,6,37
1857249N27286,1857,NOT_NAMED,1857-09-13 12:00:00,TS,34.8667,-77.0,70,,hurdat_atl,0,0.0,34.9000,-77.1000,hurricane,70,,1.0,,7,38
1857249N27286,1857,NOT_NAMED,1857-09-13 15:00:00,TS,35.1643,-76.7119,,,,0,0.0,35.1927,-76.7929,hurricane,65,,1.0,,8,38
1857249N27286,1857,NOT_NAMED,1857-09-13 18:00:00,TS,35.4667,-76.4333,60,,hurdat_atl,0,0.0,35.5000,-76.5000,tropical storm,60,,0.0,,7,34
1857249N27286,1857,NOT_NAMED,1857-09-13 21:00:00,TS,35.7315,-76.2397,,,,0,0.0,35.7723,-76.3347,tropical storm,55,,0.0,,6,31
1857249N27286,1857,NOT_NAMED,1857-09-14 00:00:00,TS,35.9667,-76.0667,50,,hurdat_atl,11,0.0,36.0000,-76.2000,tropical storm,50,,0.0,,5,33
1857249N27286,1857,NOT_NAMED,1857-09-14 03:00:00,TS,36.1815,-75.8798,,,,0,0.0,36.1722,-76.0448,tropical storm,50,,0.0,,5,41
1857261N16301,1857,NOT_NAMED,1857-09-30 03:00:00,TS,24.0999,-97.6001,,,,20,0.0,,,,,,-1.0,,6,290
1857261N16301,1857,NOT_NAMED,1857-09-30 06:00:00,TS,24.2,-97.9,,,,0,0.0,,,,,,-1.0,,6,290
1857261N16301,1857,NOT_NAMED,1857-09-30 09:00:00,TS,24.2999,-98.2001,,,,0,0.0,,,,,,-1.0,,6,290
1857261N16301,1857,NOT_NAMED,1857-09-30 12:00:00,TS,24.4,-98.5,,,,0,0.0,,,,,,-1.0,,6,290
1857261N16301,1857,NOT_NAMED,1857-09-30 15:00:00,TS,24.5001,-98.7999,,,,0,0.0,,,,,,-1.0,,6,290
1857267N16305,1857,NOT_NAMED,1857-09-30 10:00:00,TS,25.8,-97.0,50.0,,hurdat_atl,20,0.0,25.8,-97.0,tropical storm,50.0,,0.0,,16.0,295.0
1857267N16305,1857,NOT_NAMED,1857-09-30 12:00:00,TS,26.0,-97.5,50.0,,hurdat_atl,0,0.0,26.0,-97.5,tropical storm,50.0,,0.0,,16.0,299.0
1857267N16305,1857,NOT_NAMED,1857-09-30 15:00:00,TS,26.4363,-98.2765,,,,0,0.0,26.4363,-98.2765,tropical storm,45.0,,0.0,,17.0,305.0
1857279N18282,1857,NOT_NAMED,1857-10-08 12:00:00,TS,26.0,-80.0,,,,9,0.0,,,,,,-1.0,,7.0,329.0
1857279N18282,1857,NOT_NAMED,1857-10-08 15:00:00,TS,26.3777,-80.312,,,,0,0.0,,,,,,-1.0,,10.0,322.0
1857279N18282,1857,NOT_NAMED,1857-10-08 18:00:00,TS,26.8,-80.7,,,,0,0.0,,,,,,-1.0,,10.0,316.0
1857279N18282,1857,NOT_NAMED,1857-10-08 21:00:00,TS,27.1051,-81.0968,,,,0,0.0,,,,,,-1.0,,9.0,323.0
1857279N18282,1857,NOT_NAMED,1857-10-09 00:00:00,TS,27.5,-81.3,,,,0,0.0,,,,,,-1.0,,10.0,0.0
1857279N18282,1857,NOT_NAMED,1857-10-09 03:00:00,TS,28.1477,-81.0838,,,,0,0.0,,,,,,-1.0,,15.0,21.0
1857313N17300,1857,NOT_NAMED,1857-11-13 09:00:00,TS,24.8499,-77.7424,,,,15,0.0,,,,,,-1.0,,5.0,258.0
1857313N17300,1857,NOT_NAMED,1857-11-13 12:00:00,TS,24.8,-78.0,,,,0,0.0,,,,,,-1.0,,5.0,254.0
1857313N17300,1857,NOT_NAMED,1857-11-13 15:00:00,TS,24.7075,-78.3,,,,0,0.0,,,,,,-1.0,,6.0,250.0
1858162N17283,1858,NOT_NAMED,1858-06-15 15:00:00,TS,23.6631,-99.2873,,,,0,0.0,,,,,,-1.0,,11.0,285.0
1858254N21273,1858,NOT_NAMED,1858-09-14 18:00:00,TS,28.1667,-83.0333,50.0,,hurdat_atl,22,0.0,27.9,-82.0,tropical storm,50.0,,0.0,,11.0,57.0
1858254N21273,1858,NOT_NAMED,1858-09-14 21:00:00,TS,28.518,-82.522,,,,0,0.0,28.3519,-81.3793,tropical storm,50.0,,0.0,,12.0,49.0
1858254N21273,1858,NOT_NAMED,1858-09-15 00:00:00,TS,28.9333,-82.0333,50.0,,hurdat_atl,0,0.0,28.9,-80.8,tropical storm,50.0,,0.0,,11.0,46.0
1858254N21273,1858,NOT_NAMED,1858-09-15 03:00:00,TS,29.2993,-81.5858,,,,0,0.0,29.4348,-80.192,tropical storm,55.0,,0.0,,12.0,45.0
1858254N21273,1858,NOT_NAMED,1858-09-16 17:00:00,TS,41.1181,-71.9064,80.0,,hurdat_atl,22,0.0,40.9,-72.2,hurricane,80.0,,1.0,,38.0,15.0
1858254N21273,1858,NOT_NAMED,1858-09-16 18:00:00,TS,41.7333,-71.6667,70.0,979.0,hurdat_atl,0,0.0,41.4,-72.0,hurricane,70.0,979.0,1.0,,42.0,20.0
1858254N21273,1858,NOT_NAMED,1858-09-16 21:00:00,TS,43.7448,-70.5912,,,,0,0.0,43.2772,-71.1627,hurricane,60.0,,0.0,,46.0,23.0
1858254N21273,1858,NOT_NAMED,1858-09-17 00:00:00,TS,46.0,-69.1667,50.0,,hurdat_atl,0,0.0,45.5,-70.0,tropical storm,50.0,,0.0,,50.0,25.0
1858254N21273,1858,NOT_NAMED,1858-09-17 03:00:00,TS,48.3277,-67.5763,,,,0,0.0,47.7612,-68.5974,tropical storm,45.0,,0.0,,52.0,25.0
1859234N24275,1859,NOT_NAMED,1859-08-24 03:00:00,TS,29.4079,-83.2752,,,,9,0.0,,,,,,-1.0,,12.0,60.0
1859234N24275,1859,NOT_NAMED,1859-08-24 06:00:00,TS,29.7,-82.6,,,,0,0.0,,,,,,-1.0,,12.0,62.0
1859234N24275,1859,NOT_NAMED,1859-08-24 09:00:00,TS,29.9602,-82.1023,,,,0,0.0,,,,,,-1.0,,12.0,60.0
1859253N21275,1859,NOT_NAMED,1859-09-15 18:00:00,TS,30.0333,-88.3667,70.0,,hurdat_atl,34,0.0,29.6,-88.6,hurricane,70.0,,1.0,,7.0,36.0
1859253N21275,1859,NOT_NAMED,1859-09-15 21:00:00,TS,30.3092,-88.1174,,,,0,0.0,29.935,-88.3724,hurricane,70.0,,1.0,,7.0,39.0
1859253N21275,1859,NOT_NAMED,1859-09-16 00:00:00,TS,30.6,-87.8333,70.0,,hurdat_atl,0,0.0,30.3,-88.1,hurricane,70.0,,1.0,,8.0,39.0
1859253N21275,1859,NOT_NAMED,1859-09-16 03:00:00,TS,30.9066,-87.5573,,,,0,0.0,30.6849,-87.8147,hurricane,60.0,,0.0,,8.0,37.0
1859253N21275,1859,NOT_NAMED,1859-09-16 06:00:00,TS,31.2333,-87.2667,50.0,,hurdat_atl,0,0.0,31.1,-87.5,tropical storm,50.0,,0.0,,8.0,35.0
1859253N21275,1859,NOT_NAMED,1859-09-16 09:00:00,TS,31.5396,-87.0454,,,,0,0.0,31.5262,-87.2529,tropical storm,45.0,,0.0,,9.0,38.0
1859253N21275,1859,NOT_NAMED,1859-09-16 12:00:00,TS,31.9333,-86.6333,40.0,,hurdat_atl,0,0.0,32.0,-86.8,tropical storm,40.0,,0.0,,14.0,47.0
1859253N21275,1859,NOT_NAMED,1859-09-16 15:00:00,TS,32.4932,-85.8349,,,,0,0.0,32.528,-85.9199,tropical storm,40.0,,0.0,,20.0,53.0
1859253N21275,1859,NOT_NAMED,1859-09-16 18:00:00,TS,33.1333,-84.7667,40.0,,hurdat_atl,0,0.0,33.1,-84.8,tropical storm,40.0,,0.0,,23.0,56.0
1859253N21275,1859,NOT_NAMED,1859-09-16 21:00:00,TS,33.74,-83.5938,,,,0,0.0,33.6841,-83.6859,tropical storm,40.0,,0.0,,24.0,59.0
1859253N21275,1859,NOT_NAMED,1859-09-17 00:00:00,TS,34.3667,-82.3333,40.0,,hurdat_atl,0,0.0,34.3,-82.5,tropical storm,40.0,,0.0,,24.0,58.0
1859253N21275,1859,NOT_NAMED,1859-09-17 03:00:00,TS,35.0222,-81.1007,,,,0,0.0,34.9342,-81.2633,tropical storm,40.0,,0.0,,24.0,57.0
1859253N21275,1859,NOT_NAMED,1859-09-17 06:00:00,TS,35.7,-79.8667,40.0,,hurdat_atl,0,0.0,35.6,-80.0,tropical storm,40.0,,0.0,,24.0,56.0
1859253N21275,1859,NOT_NAMED,1859-09-17 09:00:00,TS,36.3842,-78.6411,,,,0,0.0,36.2825,-78.7841,tropical storm,45.0,,0.0,,24.0,55.0
1859253N21275,1859,NOT_NAMED,1859-09-17 12:00:00,TS,37.0667,-77.4,50.0,,hurdat_atl,0,0.0,37.0,-77.5,tropical storm,50.0,,0.0,,24.0,56.0
1859253N21275,1859,NOT_NAMED,1859-09-17 15:00:00,TS,37.7272,-76.1347,,,,20,0.0,37.7405,-76.0721,tropical storm,55.0,,0.0,,24.0,58.0
1859289N25285,1859,NOT_NAMED,1859-10-17 15:00:00,TS,26.3481,-79.9317,,,,19,0.0,26.3481,-79.9317,tropical storm,60.0,,0.0,,9.0,290.0
1859289N25285,1859,NOT_NAMED,1859-10-17 16:00:00,TS,26.4,-80.1,60.0,,hurdat_atl,0,0.0,26.4,-80.1,tropical storm,60.0,,0.0,,11.0,287.0
1859289N25285,1859,NOT_NAMED,1859-10-17 18:00:00,TS,26.5,-80.5,50.0,,hurdat_atl,0,0.0,26.5,-80.5,tropical storm,50.0,,0.0,,10.0,287.0
1859289N25285,1859,NOT_NAMED,1859-10-17 21:00:00,TS,26.6433,-80.9661,,,,0,0.0,26.6433,-80.9661,tropical storm,45.0,,0.0,,8.0,293.0
1859289N25285,1859,NOT_NAMED,1859-10-18 00:00:00,TS,26.8,-81.3,40.0,,hurdat_atl,0,0.0,26.8,-81.3,tropical storm,40.0,,0.0,,6.0,303.0
1859289N25285,1859,NOT_NAMED,1859-10-18 03:00:00,TS,26.9898,-81.5653,,,,0,0.0,26.9898,-81.5653,tropical storm,40.0,,0.0,,6.0,312.0
1859297N20267,1859,NOT_NAMED,1859-10-28 18:00:00,TS,27.7,-82.8,80.0,,hurdat_atl,9,0.0,27.7,-82.8,hurricane,80.0,,1.0,,28.0,63.0
1859297N20267,1859,NOT_NAMED,1859-10-28 21:00:00,TS,28.4426,-81.1365,,,,0,0.0,28.4426,-81.1365,hurricane,75.0,,1.0,,35.0,65.0
1859312N13278,1859,NOT_NAMED,1859-11-14 06:00:00,TS,25.0,-81.0,,,,15,0.0,,,,,,-1.0,,13.0,54.0
1859312N13278,1859,NOT_NAMED,1859-11-14 09:00:00,TS,25.2874,-80.5291,,,,0,0.0,,,,,,-1.0,,17.0,47.0
1860221N28276,1860,NOT_NAMED,1860-08-11 18:00:00,TS,29.1,-89.8333,110.0,,hurdat_atl,22,0.0,29.0,-90.1,hurricane,110.0,,3.0,,7.0,18.0
1860221N28276,1860,NOT_NAMED,1860-08-11 20:00:00,TS,29.3008,-89.7484,110.0,,hurdat_atl,0,0.0,29.2,-90.0,hurricane,110.0,,3.0,,7.0,20.0
1860221N28276,1860,NOT_NAMED,1860-08-11 21:00:00,TS,29.4093,-89.7078,,,,0,0.0,29.314,-89.9606,hurricane,107.0,,3.0,,8.0,22.0
1860221N28276,1860,NOT_NAMED,1860-08-12 00:00:00,TS,29.7667,-89.5333,100.0,,hurdat_atl,0,0.0,29.7,-89.8,hurricane,100.0,,3.0,,9.0,32.0
1860221N28276,1860,NOT_NAMED,1860-08-12 03:00:00,TS,30.1613,-89.166,,,,11,0.0,30.1169,-89.4053,hurricane,100.0,,3.0,,11.0,43.0
1860221N28276,1860,NOT_NAMED,1860-08-12 06:00:00,TS,30.5333,-88.7,100.0,,hurdat_atl,0,0.0,30.5,-88.9,hurricane,100.0,,3.0,,10.0,49.0
